FY	COUNTRY	INDPD	PRODUCT NAME	ANAL	POS	% POS	VIOL	% VI	CVRD	FND
2011 	AFGHANISTAN 	04Y99 	"MACARONI/NOODLE PRODUCTS NOT ELSEWHERE MENTIONED, N.E.C. "	1	0	0	0	0	0	0
2011 	AFGHANISTAN 	20A10 	RAISINS (DRIED GRAPES)  (BERRY) 	1	0	0	0	0	263	0
2011 	AFGHANISTAN 	21H01 	"APRICOT, DRIED OR PASTE "	2	0	0	0	0	392	0
2011 	AFGHANISTAN 	21H14 	"PLUM, DRIED OR PASTE "	1	0	0	0	0	392	0
2011 	AFGHANISTAN 	21H15 	"PRUNES (DRIED PLUMS), DRIED OR PASTE "	1	1	100	0	0	1	1
2011 	AFGHANISTAN 	22H99 	"OTHER FRUIT AND FRUIT PRODUCTS, DRIED AND PASTE, N.E.C. "	1	0	0	0	0	263	0
2011 	ALBANIA 	54E64 	ST. JOHN'S WORT (HERBAL & BOTANICAL TEAS) 	1	0	0	0	0	308	0
2011 	ALBANIA 	54E99 	"HERBALS & BOTANICAL TEAS, N.E.C. "	1	0	0	0	0	112	0
2011 	ALBANIA 	54F99 	"HERBALS & BOTANICALS (NOT TEAS), N.E.C. "	1	0	0	0	0	0	0
2011 	ARGENTINA 	02B01 	"CORN, BOLTED MEAL OR FLOUR "	2	0	0	0	0	270	0
2011 	ARGENTINA 	02Y99 	"MILLED GRAIN PRODUCTS, N.E.C. "	1	0	0	0	0	392	0
2011 	ARGENTINA 	07B04 	"POPCORN, NOT POPPED, FRIED "	1	1	100	0	0	263	3
2011 	ARGENTINA 	16A47 	WEAKFISH (SEA TROUT) 	2	0	0	0	0	14	0
2011 	ARGENTINA 	16A49 	"WHITING (KING, NORTHERN AND SILVER) "	2	0	0	0	0	308	0
2011 	ARGENTINA 	20A02 	BLUEBERRIES  (BERRY) 	23	12	52	0	0	458	7
2011 	ARGENTINA 	20A14 	STRAWBERRIES  (BERRY) 	8	4	50	0	0	399	8
2011 	ARGENTINA 	20C19 	"HAW, JAMS, JELLIES, PRESERVES, MARMALADES, BUTTERS AND CANDIED "	1	0	0	0	0	342	0
2011 	ARGENTINA 	20N01 	APPLE   (CORE FRUIT) 	1	1	100	0	0	392	2
2011 	ARGENTINA 	20N03 	PEAR        (CORE FRUIT) 	1	0	0	0	0	62	0
2011 	ARGENTINA 	20S01 	"APPLE, CORE FRUIT JUICES OR CONCENTRATES "	4	1	25	0	0	437	3
2011 	ARGENTINA 	20S03 	"PEAR, CORE FRUIT JUICES OR CONCENTRATES "	2	1	50	0	0	436	3
2011 	ARGENTINA 	23K04 	SUNFLOWER SEED (EDIBLE) 	1	0	0	0	0	0	0
2011 	ARGENTINA 	24A04 	CRANBERRY BEAN 	1	0	0	0	0	263	0
2011 	ARGENTINA 	24T02 	ASPARAGUS (LEAF & STEM VEGETABLE) 	2	0	0	0	0	308	0
2011 	ARGENTINA 	25J21 	GARLIC BULB  (ROOT & TUBER VEGETABLE) 	1	0	0	0	0	248	0
2011 	ARMENIA 	20C03 	"BOYSENBERRY, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	1	0	0	0	0	342	0
2011 	ARMENIA 	21J03 	"CHERRY, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED "	1	0	0	0	0	308	0
2011 	ARMENIA 	25Y99 	"VEGETABLE & VEGETABLE PRODUCTS NOT MENTIONED ELSEWHERE, N.E.C. "	2	2	100	2	100	399	9
2011 	AUSTRALIA 	24E18 	"ALFALFA BEANS (SEEDS), BEAN AND PEA SPROUTS "	1	0	0	0	0	248	0
2011 	AUSTRALIA 	24E20 	"CHANA DAL, BEAN AND PEA SPROUTS "	1	1	100	0	0	248	1
2011 	AUSTRALIA 	02F08 	"GLUTEN, WHEAT "	1	0	0	0	0	308	0
2011 	AUSTRALIA 	23Y99 	"NUTS OR EDIBLE SEEDS NOT MENTIONED ELSEWHERE, N.E.C. "	1	0	0	0	0	392	0
2011 	AUSTRALIA 	24A20 	CHANA DAL 	1	0	0	0	0	263	0
2011 	AUSTRALIA 	24B09 	"MUNG BEAN, DRIED OR PASTE "	1	0	0	0	0	392	0
2011 	AUSTRALIA 	24B99 	"BEAN, CORN, PEA, DRIED OR PASTE, N.E.C. (VEGETABLE) "	1	0	0	0	0	392	0
2011 	AUSTRALIA 	28N03 	"VANILLA BEAN, RAW MATERIAL FOR EXTRACTS AND FLAVORS "	1	0	0	0	0	342	0
2011 	AUSTRALIA 	31K05 	"TEA, SPICE "	1	0	0	0	0	342	0
2011 	AUSTRALIA 	54F08 	"ENCHINACEA, HERBAL & BOTANICALS (NOT TEAS) "	2	0	0	0	0	248	0
2011 	AUSTRALIA 	54F99 	"HERBALS & BOTANICALS (NOT TEAS), N.E.C. "	1	0	0	0	0	342	0
2011 	AUSTRIA 	29C99 	"NONALCOHOLIC BEVERAGES, N.E.C. "	1	0	0	0	0	263	0
2011 	AZERBAIJAN 	22K01 	"POMEGRANATE, JUICE, OTHER FRUIT JUICES OR CONCENTRATES "	1	0	0	0	0	248	0
2011 	BANGLADESH 	21T05 	"MANGO, DRIED OR PASTE "	1	0	0	0	0	342	0
2011 	BANGLADESH 	24A99 	"BEANS, CORN, AND PEA, N.E.C. (VEGETABLE) "	1	0	0	0	0	411	0
2011 	BANGLADESH 	54F99 	"HERBALS & BOTANICALS (NOT TEAS), N.E.C. "	1	0	0	0	0	0	0
2011 	BELGIUM 	24E14 	"STRINGBEANS, BEAN AND PEA SPROUTS "	2	2	100	0	0	407	1
2011 	BELGIUM 	20C13 	"RASPBERRY, RED, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	3	2	67	1	33	458	8
2011 	BELGIUM 	20C14 	"STRAWBERRY, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	1	0	0	0	0	308	0
2011 	BELGIUM 	21I03 	CHERRY FRUIT (PIT FRUIT PUREES) 	1	1	100	0	0	392	1
2011 	BELGIUM 	21U02 	"BANANA, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED "	1	0	0	0	0	392	0
2011 	BELGIUM 	24A14 	STRINGBEANS 	1	0	0	0	0	0	0
2011 	BELGIUM 	24T07 	BRUSSELS SPROUTS (LEAF & STEM VEGETABLE) 	3	0	0	0	0	436	0
2011 	BELGIUM 	24T25 	SPINACH (LEAF & STEM VEGETABLE) 	1	0	0	0	0	0	0
2011 	BELGIUM 	24T30 	ENDIVE (CICHORIUM ENDIVIA) (LEAF & STEM VEGETABLE) 	1	1	100	0	0	411	3
2011 	BELGIUM 	25J01 	CARROT (ROOT & TUBER VEGETABLE) 	1	0	0	0	0	248	0
2011 	BELGIUM 	25J03 	LEEK (A TYPE OF ONION)  (ROOT & TUBER VEGETABLE) 	1	0	0	0	0	0	0
2011 	BELIZE 	21S06 	PAPAYA (PAPAW)  (SUBTROPICAL AND TROPICAL FRUIT) 	3	2	67	0	0	319	5
2011 	BOLIVIA 	02A99 	"GRAIN, WHOLE, N.E.C. "	5	1	20	0	0	430	4
2011 	BOLIVIA 	20B27 	"ACAI, DRIED OR PASTE "	1	0	0	0	0	308	0
2011 	BOLIVIA 	23B02 	"BRAZIL NUT, SHELLED "	1	0	0	0	0	112	0
2011 	BOLIVIA 	23K09 	QUINOA SEED (EDIBLE) 	3	1	33	0	0	436	1
2011 	BOLIVIA 	24B05 	"FAVA BEAN, DRIED OR PASTE "	1	0	0	0	0	308	0
2011 	BOSNIA-HERCEGOVINA 	20A01 	BLACKBERRIES (BERRY) 	1	1	100	0	0	2	2
2011 	BOSNIA-HERCEGOVINA 	38C99 	"DRIED SOUP, N.E.C. "	1	0	0	0	0	0	0
2011 	BRAZIL 	54E49 	GUARANA (HERBAL & BOTANICAL TEAS) 	2	0	0	0	0	309	0
2011 	BRAZIL 	03F02 	FLAVORED OR PARTY CRACKERS 	1	1	100	0	0	3	3
2011 	BRAZIL 	03J02 	"CHOCOLATE FILLED/ICED COOKIES,BISCUITS AND WAFERS "	1	1	100	0	0	4	4
2011 	BRAZIL 	03J06 	"FRUIT FILLED FILLED/ICED COOKIES,BISCUITS AND WAFERS "	1	1	100	0	0	3	3
2011 	BRAZIL 	09C03 	"MILK, CONCENTRATED, EVAPORATED AND CONDENSED "	1	0	0	0	0	263	0
2011 	BRAZIL 	20A09 	GRAPES        (BERRY) 	2	2	100	1	50	309	8
2011 	BRAZIL 	20A27 	ACAI 	1	0	0	0	0	0	0
2011 	BRAZIL 	20B27 	"ACAI, DRIED OR PASTE "	2	0	0	0	0	315	0
2011 	BRAZIL 	20D27 	"ACAI, JUICES OR CONCENTRATES "	1	0	0	0	0	247	0
2011 	BRAZIL 	21S05 	MANGO (SUBTROPICAL AND TROPICAL FRUIT) 	1	1	100	0	0	308	1
2011 	BRAZIL 	21S06 	PAPAYA (PAPAW)  (SUBTROPICAL AND TROPICAL FRUIT) 	8	5	63	1	13	458	4
2011 	BRAZIL 	22H99 	"OTHER FRUIT AND FRUIT PRODUCTS, DRIED AND PASTE, N.E.C. "	1	0	0	0	0	308	0
2011 	BRAZIL 	23B03 	"CASHEW, SHELLED "	1	0	0	0	0	392	0
2011 	BRAZIL 	31A01 	"COFFEE, BEANS "	1	0	0	0	0	263	0
2011 	BRAZIL 	36A03 	CANE SUGAR (SUCROSE) 	1	0	0	0	0	0	0
2011 	BRAZIL 	36C04 	HONEY 	3	1	33	0	0	443	1
2011 	BRAZIL 	54F49 	"GUARANA (HERBAL & BOTANICALS, NOT TEAS) "	1	0	0	0	0	248	0
2011 	BRAZIL 	54J07 	ACAI (HERBAL & BOTANICALS II) 	1	1	100	0	0	248	1
2011 	BULGARIA 	20C02 	"BLUEBERRY, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	1	0	0	0	0	0	0
2011 	BURKINA FASO 	54J05 	ROSELLE (HERBAL & BOTANICALS II) 	1	0	0	0	0	248	0
2011 	CAMBODIA 	02A05 	"RICE, CULTIVATED, WHOLE GRAIN "	1	0	0	0	0	263	0
2011 	CAMEROON 	25Y99 	"VEGETABLE & VEGETABLE PRODUCTS NOT MENTIONED ELSEWHERE, N.E.C. "	1	1	100	0	0	1	1
2011 	CANADA 	02E02 	"WHEAT FLOUR, ENRICHED BROMATED "	1	0	0	0	0	0	0
2011 	CANADA 	02E05 	"WHEAT FLOUR, ENRICHED (ALL PURPOSE) "	1	1	100	0	0	392	1
2011 	CANADA 	34E04 	"CHOCOLATE COVERED CANDY PIECES, WITH FRUIT AND FRUIT PRODUCTS "	1	0	0	0	0	263	0
2011 	CANADA 	33E06 	"FLAVORED CANDY, HARD (LIVE SAVERS, ETC.), WITHOUT NUTS AND FRUIT  (WITHOUT CHOCOLATE) "	1	1	100	0	0	392	1
2011 	CANADA 	02E12 	"WHEAT FLOUR, WHOLE DURUM "	2	0	0	0	0	263	0
2011 	CANADA 	40E20 	MIXED FRUIT (BABY) 	3	2	67	0	0	399	3
2011 	CANADA 	25E99 	"MIXED VEGETABLES, N.E.C. "	1	0	0	0	0	248	0
2011 	CANADA 	02A01 	"CORN, WHOLE GRAIN "	1	0	0	0	0	0	0
2011 	CANADA 	02A02 	"BARLEY, WHOLE GRAIN "	1	0	0	0	0	411	0
2011 	CANADA 	02A03 	"OATS, WHOLE GRAIN "	4	0	0	0	0	430	0
2011 	CANADA 	02A06 	"RICE, WILD, WHOLE GRAIN "	1	0	0	0	0	0	0
2011 	CANADA 	02A07 	"RYE, WHOLE GRAIN "	2	0	0	0	0	399	0
2011 	CANADA 	02A09 	"WHEAT, WHOLE GRAIN "	1	0	0	0	0	263	0
2011 	CANADA 	02A10 	"SOYBEANS, WHOLE GRAIN "	2	0	0	0	0	274	0
2011 	CANADA 	02A99 	"GRAIN, WHOLE, N.E.C. "	1	1	100	0	0	263	1
2011 	CANADA 	02C01 	RICE FLOUR 	1	0	0	0	0	248	0
2011 	CANADA 	02C99 	"RICE FLOUR, N.E.C. "	1	0	0	0	0	392	0
2011 	CANADA 	02D01 	"RICE, BROWN, PROCESSED (PACKAGED) "	1	0	0	0	0	411	0
2011 	CANADA 	02F07 	"WHEAT, MILLED (CRUSHED, COARSE GROUND OR CRACKED) "	1	0	0	0	0	0	0
2011 	CANADA 	02G11 	GRAM FLOUR 	1	0	0	0	0	248	0
2011 	CANADA 	02G99 	FLOURS AND MEALS N.E.C. 	3	0	0	0	0	342	0
2011 	CANADA 	02H03 	POTATO STARCH 	1	0	0	0	0	392	0
2011 	CANADA 	02J01 	"MALT, BARLEY "	1	0	0	0	0	308	0
2011 	CANADA 	02Y99 	"MILLED GRAIN PRODUCTS, N.E.C. "	1	1	100	0	0	1	1
2011 	CANADA 	03D99 	"BREAD, ROLLS, BUNS, ETC N.E.C. HEAT/SERVE "	1	1	100	0	0	411	2
2011 	CANADA 	03M99 	"COOKIE,BISCUIT,WAFER DOUGH, N.E.C. "	1	0	0	0	0	392	0
2011 	CANADA 	05A03 	"RICE FLAKES,PUFFS,KRISPIES,LOOPS READY TO EAT "	1	0	0	0	0	267	0
2011 	CANADA 	07B04 	"POPCORN, NOT POPPED, FRIED "	1	1	100	0	0	100	1
2011 	CANADA 	16A49 	"WHITING (KING, NORTHERN AND SILVER) "	1	0	0	0	0	112	0
2011 	CANADA 	20A02 	BLUEBERRIES  (BERRY) 	8	4	50	0	0	458	4
2011 	CANADA 	20A04 	CRANBERRIES   (BERRY) 	5	0	0	0	0	315	0
2011 	CANADA 	20A05 	CURRANTS      (BERRY) 	1	0	0	0	0	0	0
2011 	CANADA 	20A09 	GRAPES        (BERRY) 	4	2	50	0	0	308	2
2011 	CANADA 	20B02 	"BLUEBERRIES, DRIED OR PASTE "	2	1	50	0	0	430	9
2011 	CANADA 	20B04 	"CRANBERRIES, DRIED OR PASTE "	3	1	33	0	0	399	4
2011 	CANADA 	20B10 	"RAISINS,  DRIED OR PASTE "	2	2	100	1	50	411	19
2011 	CANADA 	20C04 	"CRANBERRY, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	1	0	0	0	0	0	0
2011 	CANADA 	20C09 	"GRAPE, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	1	0	0	0	0	248	0
2011 	CANADA 	20C14 	"STRAWBERRY, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	1	1	100	0	0	248	1
2011 	CANADA 	20D04 	"CRANBERRY JUICE, BERRY JUICE OR CONCENTRATES "	2	0	0	0	0	399	0
2011 	CANADA 	20D05 	"CURRANT JUICE, BERRY JUICE OR CONCENTRATES "	1	0	0	0	0	0	0
2011 	CANADA 	20D09 	"GRAPE JUICE, BERRY JUICE OR CONCENTRATES "	4	2	50	1	25	248	7
2011 	CANADA 	20D14 	"STRAWBERRY JUICE, BERRY JUICE OR CONCENTRATES "	1	0	0	0	0	0	0
2011 	CANADA 	20D27 	"ACAI, JUICES OR CONCENTRATES "	1	1	100	0	0	267	2
2011 	CANADA 	20D99 	"BERRY JUICE, N.E.C. BERRY JUICE OR CONCENTRATES "	1	1	100	0	0	373	6
2011 	CANADA 	20K02 	"GRAPEFRUIT, CITRUS FRUIT JUICES OR CONCENTRATES "	1	0	0	0	0	392	0
2011 	CANADA 	20K04 	"LEMON, CITRUS FRUIT JUICES OR CONCENTRATES "	1	0	0	0	0	247	0
2011 	CANADA 	20K06 	"ORANGE, CITRUS FRUIT JUICES OR CONCENTRATES "	3	3	100	0	0	392	5
2011 	CANADA 	20N01 	APPLE   (CORE FRUIT) 	7	6	86	0	0	430	10
2011 	CANADA 	20S01 	"APPLE, CORE FRUIT JUICES OR CONCENTRATES "	2	0	0	0	0	248	0
2011 	CANADA 	20U01 	APPLE (CORE FRUIT PUREES) 	7	0	0	0	0	458	0
2011 	CANADA 	21B99 	"MIXED FRUIT, DRIED OR PASTE, N.E.C., "	1	1	100	0	0	342	1
2011 	CANADA 	21C99 	"MIXED FRUIT, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED, N.E.C. "	1	0	0	0	0	248	0
2011 	CANADA 	21D15 	"BERRIES AND OTHER FRUITS, MIXED, JUICES OR CONCENTRATES "	1	0	0	0	0	0	0
2011 	CANADA 	21D17 	"CITRUS AND PIT FRUIT, MIXED, JUICES OR CONCENTRATES "	1	0	0	0	0	0	0
2011 	CANADA 	21D99 	"MIXED FRUIT, JUICES OR CONCENTRATES N.E.C., "	2	0	0	0	0	308	0
2011 	CANADA 	21G03 	CHERRY FRUIT  (PIT FRUIT) 	3	1	33	0	0	263	2
2011 	CANADA 	21H01 	"APRICOT, DRIED OR PASTE "	1	0	0	0	0	392	0
2011 	CANADA 	21H14 	"PLUM, DRIED OR PASTE "	1	0	0	0	0	342	0
2011 	CANADA 	21J01 	"APRICOT, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED "	1	0	0	0	0	0	0
2011 	CANADA 	21J03 	"CHERRY, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED "	2	1	50	0	0	263	5
2011 	CANADA 	21J14 	"PLUM, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED "	1	0	0	0	0	248	0
2011 	CANADA 	21K03 	"CHERRY, JUICE, PIT FRUIT JUICES OR CONCENTRATES "	2	0	0	0	0	0	0
2011 	CANADA 	21V04 	"GUAVA, JUICE, MILK, CREME, DRINK OR NECTAR, SUB/TROPICAL  FRUIT "	1	0	0	0	0	248	0
2011 	CANADA 	21V05 	"MANGO, JUICE, MILK, CREME, DRINK OR NECTAR, SUB/TROPICAL FRUIT "	2	0	0	0	0	399	0
2011 	CANADA 	21V19 	"LYCHEE, LICHEE, LITCHI, LEECHEE, JUICE, MILK, CREME, DRINK OR NECTAR, SUB/TROPICAL FRUIT "	1	0	0	0	0	248	0
2011 	CANADA 	22G99 	"OTHER FRUIT AND FRUIT PRODUCTS, N.E.C. "	1	0	0	0	0	0	0
2011 	CANADA 	23B11 	"PISTACHIO, SHELLED "	1	0	0	0	0	263	0
2011 	CANADA 	23K01 	PUMPKIN SEED (EDIBLE) 	1	0	0	0	0	263	0
2011 	CANADA 	23M99 	"EDIBLE SEED PRODUCTS, N.E.C. "	1	1	100	0	0	411	3
2011 	CANADA 	23Y99 	"NUTS OR EDIBLE SEEDS NOT MENTIONED ELSEWHERE, N.E.C. "	2	0	0	0	0	415	0
2011 	CANADA 	24A06 	GARBANZO BEAN 	7	3	43	0	0	430	3
2011 	CANADA 	24A07 	KIDNEY BEAN 	2	0	0	0	0	248	0
2011 	CANADA 	24A09 	MUNG BEAN 	7	1	14	0	0	399	1
2011 	CANADA 	24A14 	STRINGBEANS 	7	4	57	0	0	458	3
2011 	CANADA 	24A16 	BLACK BEANS 	1	0	0	0	0	248	0
2011 	CANADA 	24A17 	PIGEON PEAS 	2	1	50	1	50	399	1
2011 	CANADA 	24A18 	ALFALFA BEANS (SEEDS) 	1	0	0	0	0	248	0
2011 	CANADA 	24A20 	CHANA DAL 	1	0	0	0	0	411	0
2011 	CANADA 	24A51 	PEAS 	3	0	0	0	0	421	0
2011 	CANADA 	24A60 	"CORN, (VEGETABLE) "	2	0	0	0	0	392	0
2011 	CANADA 	24A70 	LENTILS 	1	0	0	0	0	308	0
2011 	CANADA 	24B05 	"FAVA BEAN, DRIED OR PASTE "	1	0	0	0	0	392	0
2011 	CANADA 	24B07 	"KIDNEY BEAN, DRIED OR PASTE "	2	0	0	0	0	392	0
2011 	CANADA 	24B09 	"MUNG BEAN, DRIED OR PASTE "	1	0	0	0	0	392	0
2011 	CANADA 	24B50 	"BLACKEYE PEAS, DRIED OR PASTE "	1	1	100	0	0	1	1
2011 	CANADA 	24B51 	"PEA, DRIED OR PASTE "	4	0	0	0	0	399	0
2011 	CANADA 	24B70 	"LENTILS, DRIED OR PASTE "	9	1	11	0	0	458	1
2011 	CANADA 	24B99 	"BEAN, DRIED OR PASTE, N.E.C.  (VEGETABLE) "	3	1	33	0	0	412	4
2011 	CANADA 	24F06 	SQUASH (FRUIT USED AS VEGETABLE) 	1	0	0	0	0	263	0
2011 	CANADA 	24F07 	"PEPPER, SWEET (FRUIT USED AS VEGETABLE) "	7	2	29	0	0	477	3
2011 	CANADA 	24F08 	"PEPPER, HOT, N.E.C. (FRUIT USED AS VEGETABLE) "	1	1	100	0	0	436	2
2011 	CANADA 	24F12 	"JALAPENO PEPPER, HOT  (FRUIT USED AS VEGETABLE) "	1	0	0	0	0	248	0
2011 	CANADA 	24F20 	CUCUMBERS (FRUIT USED AS VEGETABLE) 	4	2	50	0	0	308	2
2011 	CANADA 	24F50 	TOMATOES (FRUIT USED AS VEGETABLE) 	4	2	50	0	0	263	2
2011 	CANADA 	24H07 	"PEPPER, SWEET, DRIED OR PASTE "	1	0	0	0	0	342	0
2011 	CANADA 	24T02 	ASPARAGUS (LEAF & STEM VEGETABLE) 	1	0	0	0	0	392	0
2011 	CANADA 	24T05 	BROCCOLI (LEAF & STEM VEGETABLE) 	2	0	0	0	0	270	0
2011 	CANADA 	24T08 	CABBAGE (LEAF & STEM VEGETABLE) 	1	0	0	0	0	263	0
2011 	CANADA 	24T10 	CAULIFLOWER (LEAF & STEM VEGETABLE) 	2	1	50	1	50	308	1
2011 	CANADA 	24T14 	DANDELION GREENS (LEAF & STEM VEGETABLE) 	1	0	0	0	0	0	0
2011 	CANADA 	24T21 	PARSLEY (LEAF & STEM VEGETABLE) 	1	1	100	0	0	248	1
2011 	CANADA 	24T31 	"LETTUCE, HEAD (E.G. ICEBERG) (LEAF & STEM VEGETABLE) "	1	0	0	0	0	308	0
2011 	CANADA 	25J01 	CARROT (ROOT & TUBER VEGETABLE) 	5	2	40	0	0	323	2
2011 	CANADA 	25J05 	PARSNIP (ROOT & TUBER VEGETABLE) 	1	0	0	0	0	0	0
2011 	CANADA 	25J06 	POTATO (ROOT & TUBER VEGETABLE) 	37	30	81	0	0	458	7
2011 	CANADA 	25J25 	"ONION BULB (YELLOW, WHITE, RED, ETC.) (ROOT & TUBER VEGETABLE) "	3	0	0	0	0	308	0
2011 	CANADA 	25L06 	"POTATO, DRIED OR PASTE "	1	1	100	0	0	411	2
2011 	CANADA 	25L21 	"GARLIC BULB, DRIED OR PASTE "	1	0	0	0	0	392	0
2011 	CANADA 	25L24 	"GINGER ROOT, DRIED OR PASTE "	1	0	0	0	0	308	0
2011 	CANADA 	25P01 	"MUSHROOM, COMMON (AGARICUS BISPORUS), WHOLE (BUTTON)  (FUNGI) "	2	0	0	0	0	315	0
2011 	CANADA 	26B10 	FLAXSEED/LINSEED OIL SEED STOCK 	1	0	0	0	0	0	0
2011 	CANADA 	27V01 	CIDER VINEGAR (APPLE) 	1	0	0	0	0	411	0
2011 	CANADA 	28A08 	"CAPSICUMS (CAYENNE CHILI, HOT PEPPERS), WHOLE  (SPICE) "	1	1	100	1	100	340	2
2011 	CANADA 	28A29 	"MUSTARD, WHOLE (SPICE) "	1	0	0	0	0	14	0
2011 	CANADA 	28B29 	"MUSTARD, GROUND, CRACKED  (SPICE) "	1	0	0	0	0	62	0
2011 	CANADA 	28K01 	"CELERY SALT, GROUND, CRACKED "	1	0	0	0	0	248	0
2011 	CANADA 	30A02 	"BEVERAGE BASE, CITRUS "	1	0	0	0	0	392	0
2011 	CANADA 	30Y99 	"BEVERAGE BASE NOT MENTIONED ELSEWHERE, N.E.C. "	1	0	0	0	0	0	0
2011 	CANADA 	31P04 	"TEA, CAMOMILLE, CHAMOMILE  (TEA SUBSTITUTE) "	1	0	0	0	0	263	0
2011 	CANADA 	33J05 	"CANDY BAR OR PIECES (NOT CARAMEL OR FONDANT), SOFT, WITH FRUIT  (WITHOUT CHOCOLATE) "	1	0	0	0	0	308	0
2011 	CANADA 	33K05 	"CANDY BAR OR PIECES (NOT CARAMEL OR FONDANT), SOFT, WITH NUTS AND FRUIT  (WITHOUT CHOCOLATE) "	1	1	100	0	0	411	5
2011 	CANADA 	33K99 	"SOFT CANDY WITH NUTS AND FRUIT, N.E.C.  (WITHOUT CHOCOLATE) "	1	0	0	0	0	411	0
2011 	CANADA 	34H99 	"CHOCOLATE AND COCOA BEVERAGE BASE, N.E.C. "	1	0	0	0	0	411	0
2011 	CANADA 	35F02 	PUMPKIN OR SQUASH PIE FILLING 	1	0	0	0	0	248	0
2011 	CANADA 	36A09 	MAPLE SUGAR 	1	0	0	0	0	263	0
2011 	CANADA 	37B27 	"BEAN CURD, FRESH   SOFT OR HARD (MULTIPLE FOOD SPECIALTIES, SIDE DISHES AND DESSERTS) "	1	0	0	0	0	411	0
2011 	CANADA 	37J99 	"SAUCES, N.E.C. "	1	1	100	0	0	392	1
2011 	CANADA 	54C99 	PROTEIN N.E.C. 	1	0	0	0	0	248	0
2011 	CANADA 	54F12 	"GINSENG (HERBAL & BOTANICALS, NOT TEAS) "	1	0	0	0	0	0	0
2011 	CANADA 	54F84 	MILK THISTLE (HERBAL & BOTANICAL OTHER THAN TEAS) 	1	1	100	1	100	392	1
2011 	CANADA 	54F99 	"HERBALS & BOTANICALS (NOT TEAS), N.E.C. "	2	2	100	1	50	411	2
2011 	CANADA 	54Y99 	"VITAMIN, MINERAL, PROTEINS AND UNCONVENTIONAL DIETARY SPECIALITIES FOR HUMANS AND ANIMALS, N.E.C. "	5	1	20	1	20	392	3
2011 	CHILE 	02J01 	"MALT, BARLEY "	2	0	0	0	0	392	0
2011 	CHILE 	05B04 	"CREAM WHEAT, QUICK OR INSTANT COOKING "	1	1	100	0	0	263	1
2011 	CHILE 	09C16 	"MILK, DRIED "	2	2	100	0	0	430	2
2011 	CHILE 	16A19 	HAKE 	1	0	0	0	0	392	0
2011 	CHILE 	16J01 	CRAB 	1	0	0	0	0	342	0
2011 	CHILE 	16X03 	"SALMON, ALL, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS "	2	0	0	0	0	124	0
2011 	CHILE 	16X05 	"TROUT, ALL, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS "	1	0	0	0	0	117	0
2011 	CHILE 	20A01 	BLACKBERRIES (BERRY) 	15	5	33	1	6.7	430	9
2011 	CHILE 	20A02 	BLUEBERRIES  (BERRY) 	23	9	39	0	0	458	10
2011 	CHILE 	20A03 	BOYSENBERRIES (BERRY) 	5	2	40	0	0	443	2
2011 	CHILE 	20A09 	GRAPES        (BERRY) 	14	12	86	0	0	443	17
2011 	CHILE 	20A10 	RAISINS (DRIED GRAPES)  (BERRY) 	1	1	100	0	0	263	1
2011 	CHILE 	20A13 	"RASPBERRIES, RED  (BERRY) "	14	7	50	0	0	458	9
2011 	CHILE 	20A14 	STRAWBERRIES  (BERRY) 	6	3	50	0	0	458	5
2011 	CHILE 	20A99 	"BERRIES, N.E.C. "	4	1	25	0	0	263	1
2011 	CHILE 	20B01 	"BLACKBERRIES, DRIED OR PASTE "	1	1	100	0	0	263	10
2011 	CHILE 	20B10 	"RAISINS,  DRIED OR PASTE "	1	1	100	0	0	342	2
2011 	CHILE 	20B14 	"STRAWBERRIES, DRIED OR PASTE "	1	1	100	0	0	392	1
2011 	CHILE 	20B99 	"BERRIES, DRIED OR PASTE, N.E.C. "	3	1	33	1	33	350	1
2011 	CHILE 	20G06 	ORANGE      (CITRUS) 	2	2	100	0	0	436	3
2011 	CHILE 	20M01 	CITRON (CITRUS FRUIT PUREES) 	1	1	100	0	0	263	3
2011 	CHILE 	20N01 	APPLE   (CORE FRUIT) 	4	2	50	0	0	443	2
2011 	CHILE 	20N03 	PEAR        (CORE FRUIT) 	12	10	83	5	42	458	9
2011 	CHILE 	20Q01 	"APPLE, DRIED OR PASTE "	1	1	100	0	0	411	5
2011 	CHILE 	20S01 	"APPLE, CORE FRUIT JUICES OR CONCENTRATES "	4	0	0	0	0	315	0
